OrderID,OrderDate,Country,ProductCategory,Model,Gender,Size,SalesChannel,Quantity,UnitPrice,DiscountPercent,Revenue
1867,2024-05-19,India,Training,Air Zoom TR,Women,9,Retail Store,2,6291,20,10065.6
1868,2024-03-31,Germany,Running,Air Zoom Alphafly,Men,7,Online,3,8362,20,20068.8
1869,2024-07-16,USA,Lifestyle,Blazer Mid,Men,7,Online,1,12430,10,11187.0
1870,2024-12-16,UK,Training,Air Zoom TR,Unisex,9,Online,3,7016,15,17890.8
1871,2024-07-03,Germany,Lifestyle,Air Max 90,Women,7,Online,1,12166,5,11557.7
1872,2025-03-21,India,Running,Air Zoom Pegasus,Unisex,10,Online,3,12558,5,35790.3
1873,2024-01-26,USA,Running,Air Zoom Alphafly,Women,8,Online,2,6493,15,11038.1
1874,2025-05-01,Germany,Lifestyle,Blazer Mid,Men,6,Online,3,10447,15,26639.85
1875,2025-07-11,Germany,Training,Free Metcon,Women,7,Retail Store,1,4903,0,4903.0
1876,2025-06-29,Germany,Basketball,LeBron 21,Women,7,Online,2,10190,15,17323.0
1877,2025-11-19,UK,Training,Free Metcon,Men,11,Retail Store,1,5226,20,4180.8
1878,2024-07-10,UK,Basketball,KD 16,Unisex,9,Retail Store,2,9143,5,17371.7
1879,2025-08-15,India,Lifestyle,Air Max 90,Men,7,Retail Store,1,8381,0,8381.0
1880,2024-12-10,USA,Lifestyle,Air Force 1,Men,10,Retail Store,2,4429,20,7086.4
1881,2024-03-11,USA,Basketball,LeBron 21,Unisex,9,Online,3,7781,10,21008.7
1882,2024-01-09,Germany,Training,Metcon 9,Women,7,Online,1,9468,15,8047.8
1883,2025-02-04,USA,Training,Free Metcon,Men,9,Retail Store,2,6996,15,11893.2
1884,2025-09-30,India,Basketball,Air Jordan 1,Unisex,7,Online,2,10817,20,17307.2
1885,2024-12-07,Germany,Training,Free Metcon,Unisex,8,Retail Store,3,12556,10,33901.2
1886,2025-04-03,USA,Running,Air Zoom Alphafly,Women,10,Online,1,12367,20,9893.6
1887,2024-06-25,UK,Running,Air Zoom Alphafly,Men,6,Retail Store,2,13127,10,23628.6
1888,2024-05-11,USA,Basketball,Air Jordan 1,Unisex,8,Online,1,4305,5,4089.75
1889,2025-06-20,India,Basketball,Air Jordan 1,Men,10,Retail Store,2,6390,15,10863.0
1890,2025-05-07,India,Basketball,Air Jordan 1,Men,6,Online,3,11933,5,34009.05
1891,2024-04-23,Germany,Training,Metcon 9,Unisex,10,Online,1,4402,20,3521.6
1892,2024-11-27,Germany,Lifestyle,Blazer Mid,Unisex,9,Online,3,6670,5,19009.5
1893,2024-04-07,UK,Running,Air Zoom Pegasus,Men,11,Online,3,12368,0,37104.0
1894,2024-10-14,Germany,Running,React Infinity Run,Unisex,10,Retail Store,3,9660,10,26082.0
1895,2025-03-17,India,Lifestyle,Blazer Mid,Unisex,6,Retail Store,1,10850,10,9765.0
1896,2024-10-02,UK,Running,React Infinity Run,Men,11,Retail Store,3,13060,10,35262.0
1897,2025-04-15,UK,Training,Free Metcon,Men,8,Retail Store,2,5617,10,10110.6
1898,2025-10-23,India,Training,Metcon 9,Men,6,Retail Store,2,11234,20,17974.4
1899,2025-07-28,USA,Lifestyle,Blazer Mid,Women,9,Online,1,11707,10,10536.3
1900,2025-08-31,USA,Training,Metcon 9,Men,7,Retail Store,3,10860,20,26064.0
1901,2025-05-25,UK,Training,Air Zoom TR,Men,8,Retail Store,2,12820,20,20512.0
1902,2024-03-12,USA,Running,React Infinity Run,Unisex,8,Online,3,5725,0,17175.0
1903,2025-01-29,USA,Training,Metcon 9,Men,9,Online,3,14472,20,34732.8
1904,2025-10-23,India,Basketball,KD 16,Men,11,Retail Store,1,6807,20,5445.6
1905,2025-08-24,UK,Running,Air Zoom Pegasus,Unisex,6,Retail Store,1,6975,10,6277.5
1906,2025-04-27,Germany,Training,Free Metcon,Men,10,Retail Store,1,10724,10,9651.6
1907,2024-08-14,UK,Basketball,KD 16,Men,9,Online,1,8587,10,7728.3
1908,2025-03-07,Germany,Running,Air Zoom Pegasus,Men,7,Retail Store,3,6894,15,17579.7
1909,2025-07-14,Germany,Training,Free Metcon,Men,7,Retail Store,3,9274,20,22257.6
1910,2024-11-20,USA,Running,Air Zoom Pegasus,Women,8,Retail Store,2,13828,20,22124.8
1911,2025-12-18,UK,Basketball,Air Jordan 1,Unisex,6,Online,2,14923,10,26861.4
1912,2025-06-23,India,Running,Air Zoom Alphafly,Women,7,Online,1,4764,10,4287.6
1913,2025-03-19,India,Running,Air Zoom Alphafly,Men,11,Retail Store,3,8029,5,22882.65
1914,2025-04-12,USA,Training,Free Metcon,Men,10,Online,2,10445,15,17756.5
1915,2025-06-12,UK,Lifestyle,Blazer Mid,Unisex,9,Retail Store,2,4700,5,8930.0
1916,2024-11-15,India,Lifestyle,Air Force 1,Unisex,8,Retail Store,2,8145,15,13846.5
1917,2024-11-23,Germany,Training,Metcon 9,Women,7,Online,2,11026,20,17641.6
1918,2025-07-14,USA,Running,React Infinity Run,Women,7,Retail Store,1,11399,20,9119.2
1919,2025-08-11,Germany,Lifestyle,Air Force 1,Unisex,11,Online,3,5790,0,17370.0
1920,2025-12-27,Germany,Running,React Infinity Run,Men,9,Retail Store,1,6928,0,6928.0
1921,2024-09-14,India,Training,Air Zoom TR,Women,7,Online,2,13280,5,25232.0
1922,2025-05-08,Germany,Basketball,KD 16,Women,8,Retail Store,2,8127,15,13815.9
1923,2024-06-10,USA,Basketball,LeBron 21,Women,8,Online,2,9311,15,15828.7
1924,2025-01-30,USA,Training,Air Zoom TR,Women,9,Online,1,6025,0,6025.0
1925,2025-10-31,UK,Training,Air Zoom TR,Unisex,11,Online,3,5965,20,14316.0
1926,2025-06-03,Germany,Running,Air Zoom Pegasus,Unisex,7,Retail Store,3,13631,20,32714.4
1927,2024-09-15,India,Training,Air Zoom TR,Women,10,Online,2,8378,0,16756.0
1928,2025-03-24,USA,Lifestyle,Air Max 90,Men,10,Online,2,9154,0,18308.0
1929,2024-08-27,UK,Training,Air Zoom TR,Unisex,10,Online,3,5076,10,13705.2
1930,2025-09-11,USA,Basketball,Air Jordan 1,Men,6,Online,1,5639,5,5357.05
1931,2025-11-17,Germany,Basketball,KD 16,Men,7,Online,1,10385,20,8308.0
1932,2025-11-24,Germany,Lifestyle,Air Force 1,Women,7,Retail Store,1,9480,0,9480.0
1933,2024-10-25,Germany,Training,Free Metcon,Women,6,Retail Store,2,9362,10,16851.6
1934,2024-05-24,USA,Training,Free Metcon,Unisex,6,Online,3,7600,10,20520.0
1935,2025-01-14,UK,Running,Air Zoom Alphafly,Women,10,Retail Store,1,10255,20,8204.0
1936,2024-09-11,USA,Lifestyle,Air Max 90,Unisex,9,Retail Store,1,14080,0,14080.0
1937,2025-09-04,Germany,Basketball,LeBron 21,Unisex,8,Online,2,14073,5,26738.7
1938,2025-03-18,UK,Basketball,Air Jordan 1,Unisex,11,Retail Store,3,11518,10,31098.6
1939,2025-05-22,Germany,Basketball,KD 16,Unisex,8,Retail Store,3,7855,5,22386.75
1940,2025-01-14,India,Running,Air Zoom Pegasus,Unisex,7,Online,2,12523,15,21289.1
1941,2025-01-03,Germany,Lifestyle,Air Max 90,Men,8,Online,3,4211,10,11369.7
1942,2024-07-12,UK,Basketball,LeBron 21,Women,11,Online,1,14522,10,13069.8
1943,2025-01-23,Germany,Basketball,KD 16,Women,8,Online,2,13224,20,21158.4
1944,2024-10-04,UK,Running,Air Zoom Alphafly,Women,6,Retail Store,1,10820,0,10820.0
1945,2025-10-23,USA,Training,Metcon 9,Women,7,Retail Store,2,14032,15,23854.4
1946,2024-05-10,UK,Basketball,Air Jordan 1,Women,9,Online,3,14330,15,36541.5
1947,2025-01-30,UK,Basketball,Air Jordan 1,Women,6,Retail Store,3,13690,5,39016.5
1948,2025-04-26,Germany,Basketball,KD 16,Women,8,Online,3,4233,5,12064.05
1949,2025-08-31,UK,Training,Free Metcon,Men,11,Online,3,11402,10,30785.4
1950,2024-09-06,UK,Basketball,KD 16,Unisex,6,Retail Store,3,5634,0,16902.0
1951,2025-04-24,USA,Running,React Infinity Run,Women,8,Retail Store,2,5967,0,11934.0
1952,2024-12-30,Germany,Running,Air Zoom Alphafly,Women,8,Retail Store,1,12432,5,11810.4
1953,2025-07-29,Germany,Training,Air Zoom TR,Men,9,Online,2,5999,5,11398.1
1954,2025-06-25,UK,Basketball,Air Jordan 1,Women,9,Online,2,6779,15,11524.3
1955,2025-01-20,UK,Running,Air Zoom Alphafly,Unisex,10,Online,1,5677,10,5109.3
1956,2025-01-12,USA,Basketball,KD 16,Unisex,9,Retail Store,1,13843,5,13150.85
1957,2024-07-02,India,Training,Free Metcon,Men,7,Retail Store,2,7841,10,14113.8
1958,2025-11-23,UK,Running,Air Zoom Pegasus,Unisex,7,Retail Store,1,14633,5,13901.35
1959,2025-06-26,USA,Lifestyle,Air Force 1,Unisex,7,Retail Store,2,4594,5,8728.6
1960,2024-06-09,UK,Basketball,Air Jordan 1,Women,6,Online,1,10359,20,8287.2
1961,2025-02-23,USA,Basketball,KD 16,Men,11,Online,1,7555,5,7177.25
1962,2025-08-19,Germany,Training,Air Zoom TR,Women,8,Retail Store,3,5844,15,14902.2
1963,2025-01-20,India,Basketball,Air Jordan 1,Unisex,11,Retail Store,2,4094,20,6550.4
1964,2024-08-25,India,Lifestyle,Blazer Mid,Unisex,11,Retail Store,1,7069,15,6008.65
1965,2025-01-10,UK,Running,Air Zoom Alphafly,Women,9,Online,3,12590,5,35881.5
1966,2025-02-08,USA,Basketball,LeBron 21,Men,7,Retail Store,3,8476,20,20342.4
1967,2025-11-28,USA,Lifestyle,Air Force 1,Men,10,Retail Store,1,12486,5,11861.7
1968,2024-06-04,India,Running,Air Zoom Pegasus,Women,8,Online,1,5946,15,5054.1
1969,2025-06-20,UK,Training,Free Metcon,Men,11,Online,3,10180,5,29013.0
1970,2025-10-09,India,Lifestyle,Air Force 1,Women,11,Online,1,10374,0,10374.0
1971,2025-02-16,UK,Running,React Infinity Run,Women,6,Retail Store,3,5320,15,13566.0
1972,2025-11-10,UK,Lifestyle,Air Force 1,Women,6,Retail Store,2,10589,5,20119.1
1973,2024-05-30,Germany,Lifestyle,Air Max 90,Women,7,Retail Store,2,7607,0,15214.0
1974,2025-05-10,UK,Training,Metcon 9,Men,6,Retail Store,1,4400,20,3520.0
1975,2025-10-06,India,Training,Metcon 9,Men,7,Retail Store,3,14568,10,39333.6
1976,2024-11-29,Germany,Lifestyle,Air Force 1,Women,11,Retail Store,3,7851,20,18842.4
1977,2025-06-20,USA,Lifestyle,Air Force 1,Men,11,Retail Store,3,4084,5,11639.4
1978,2025-05-14,Germany,Training,Metcon 9,Unisex,6,Retail Store,1,12499,5,11874.05
1979,2025-08-13,India,Basketball,Air Jordan 1,Women,8,Online,1,12822,0,12822.0
1980,2024-02-19,Germany,Lifestyle,Air Force 1,Unisex,9,Online,1,11619,10,10457.1
1981,2024-08-05,Germany,Basketball,KD 16,Men,9,Online,1,7300,15,6205.0
1982,2025-05-12,India,Basketball,KD 16,Men,10,Online,1,4726,20,3780.8
1983,2025-03-27,USA,Basketball,Air Jordan 1,Unisex,7,Retail Store,2,13840,0,27680.0
1984,2025-02-26,USA,Training,Metcon 9,Women,9,Retail Store,1,13461,5,12787.95
1985,2025-10-06,India,Lifestyle,Air Max 90,Women,10,Online,2,14970,10,26946.0
1986,2025-02-28,UK,Running,Air Zoom Alphafly,Men,9,Retail Store,1,9153,10,8237.7
1987,2024-04-10,India,Basketball,Air Jordan 1,Women,9,Online,1,13021,10,11718.9
1988,2024-01-18,India,Lifestyle,Blazer Mid,Unisex,8,Retail Store,1,11366,0,11366.0
1989,2025-04-02,Germany,Training,Free Metcon,Unisex,10,Online,3,5102,20,12244.8
1990,2024-07-13,UK,Lifestyle,Blazer Mid,Men,6,Retail Store,2,5820,5,11058.0
1991,2025-02-08,UK,Training,Metcon 9,Men,6,Retail Store,3,14632,20,35116.8
1992,2024-11-29,Germany,Lifestyle,Air Force 1,Men,7,Online,2,7651,15,13006.7
1993,2025-10-15,India,Basketball,Air Jordan 1,Men,8,Online,2,12107,5,23003.3
1994,2025-07-12,India,Basketball,LeBron 21,Unisex,8,Retail Store,1,8830,0,8830.0
1995,2024-05-09,USA,Lifestyle,Air Max 90,Women,11,Retail Store,3,7775,0,23325.0
1996,2024-04-10,USA,Lifestyle,Air Force 1,Unisex,7,Retail Store,1,13371,5,12702.45
1997,2025-01-22,UK,Running,React Infinity Run,Men,10,Online,3,4016,20,9638.4
1998,2024-08-22,Germany,Running,Air Zoom Pegasus,Women,8,Online,3,10476,5,29856.6
1999,2024-03-19,UK,Basketball,KD 16,Men,10,Retail Store,2,11599,10,20878.2
2000,2025-04-20,USA,Basketball,KD 16,Unisex,9,Retail Store,2,10259,10,18466.2
2001,2024-07-28,USA,Lifestyle,Air Max 90,Unisex,6,Retail Store,1,7240,15,6154.0
2002,2024-06-08,USA,Running,Air Zoom Pegasus,Women,10,Retail Store,1,10953,15,9310.05
2003,2024-05-03,India,Lifestyle,Blazer Mid,Women,9,Retail Store,1,11120,15,9452.0
2004,2025-01-01,Germany,Training,Air Zoom TR,Men,8,Online,2,11180,15,19006.0
2005,2024-07-11,India,Basketball,LeBron 21,Women,9,Retail Store,1,8878,15,7546.3
2006,2024-07-29,UK,Basketball,LeBron 21,Men,6,Online,3,13965,20,33516.0
2007,2025-04-08,Germany,Running,Air Zoom Pegasus,Unisex,11,Retail Store,3,14295,15,36452.25
2008,2025-01-16,Germany,Lifestyle,Air Force 1,Unisex,8,Online,3,11393,15,29052.15
2009,2025-06-15,UK,Basketball,KD 16,Unisex,7,Online,3,7977,20,19144.8
2010,2024-02-29,USA,Training,Metcon 9,Men,10,Online,1,7892,20,6313.6
2011,2024-01-14,India,Training,Air Zoom TR,Women,6,Retail Store,3,7249,20,17397.6
2012,2024-08-24,UK,Training,Metcon 9,Unisex,9,Online,3,5161,0,15483.0
2013,2025-04-20,Germany,Training,Air Zoom TR,Unisex,9,Retail Store,2,9426,0,18852.0
2014,2025-08-29,Germany,Training,Metcon 9,Unisex,10,Online,2,7661,20,12257.6
2015,2025-04-01,Germany,Lifestyle,Air Max 90,Men,8,Online,1,8592,10,7732.8
2016,2024-04-23,UK,Basketball,Air Jordan 1,Unisex,6,Retail Store,3,7107,5,20254.95
2017,2025-11-09,UK,Basketball,Air Jordan 1,Unisex,11,Retail Store,2,8768,5,16659.2
2018,2024-03-13,India,Running,React Infinity Run,Unisex,7,Online,1,5718,5,5432.1
2019,2025-08-29,India,Basketball,Air Jordan 1,Men,10,Retail Store,2,7830,10,14094.0
2020,2025-04-06,Germany,Lifestyle,Blazer Mid,Unisex,9,Online,1,6882,15,5849.7
2021,2024-12-09,Germany,Basketball,Air Jordan 1,Unisex,9,Retail Store,1,12612,0,12612.0
2022,2025-08-08,Germany,Lifestyle,Air Force 1,Men,7,Online,2,14467,20,23147.2
2023,2024-07-05,Germany,Training,Air Zoom TR,Men,10,Retail Store,3,14033,0,42099.0
2024,2024-07-22,USA,Training,Free Metcon,Men,6,Online,2,5401,10,9721.8
2025,2024-01-20,Germany,Lifestyle,Air Force 1,Unisex,6,Online,3,14159,0,42477.0
2026,2025-02-27,Germany,Running,Air Zoom Alphafly,Men,7,Retail Store,1,6731,5,6394.45
2027,2024-01-22,UK,Running,React Infinity Run,Unisex,7,Online,2,11687,20,18699.2
2028,2025-05-06,Germany,Training,Air Zoom TR,Men,7,Retail Store,2,10834,5,20584.6
2029,2025-06-20,Germany,Lifestyle,Air Max 90,Men,8,Online,2,12215,5,23208.5
2030,2024-04-04,USA,Training,Air Zoom TR,Men,7,Online,1,10947,5,10399.65
2031,2024-07-01,Germany,Lifestyle,Blazer Mid,Women,10,Retail Store,2,14734,15,25047.8
2032,2024-10-30,India,Training,Metcon 9,Women,7,Online,1,9458,15,8039.3
2033,2024-07-01,UK,Basketball,KD 16,Men,9,Retail Store,2,13497,0,26994.0
2034,2025-08-10,USA,Lifestyle,Blazer Mid,Men,11,Online,3,10387,0,31161.0
2035,2025-11-27,UK,Basketball,Air Jordan 1,Women,9,Online,3,8132,5,23176.2
2036,2025-01-13,USA,Training,Free Metcon,Men,6,Retail Store,3,10995,20,26388.0
2037,2025-09-30,UK,Lifestyle,Blazer Mid,Unisex,10,Retail Store,1,12296,10,11066.4
2038,2024-09-15,UK,Training,Metcon 9,Men,11,Retail Store,1,14041,15,11934.85
2039,2025-06-17,India,Training,Metcon 9,Men,6,Online,3,4770,0,14310.0
2040,2024-08-27,USA,Lifestyle,Air Force 1,Men,10,Online,3,7854,20,18849.6
2041,2024-03-29,USA,Lifestyle,Blazer Mid,Men,9,Online,2,11225,0,22450.0
2042,2024-03-18,UK,Lifestyle,Air Max 90,Women,7,Online,3,4038,15,10296.9
2043,2024-07-11,Germany,Lifestyle,Air Max 90,Unisex,7,Online,3,11069,10,29886.3
2044,2024-01-09,UK,Training,Free Metcon,Women,11,Retail Store,2,5436,5,10328.4
2045,2025-07-17,India,Training,Metcon 9,Women,6,Online,2,6099,10,10978.2
2046,2024-01-01,India,Training,Free Metcon,Unisex,9,Online,2,13305,20,21288.0
2047,2025-10-15,Germany,Training,Free Metcon,Men,11,Retail Store,3,13457,15,34315.35
2048,2025-06-13,India,Training,Metcon 9,Unisex,6,Online,2,8158,20,13052.8
2049,2024-03-28,UK,Running,React Infinity Run,Men,9,Retail Store,3,13879,20,33309.6
2050,2024-09-24,USA,Lifestyle,Air Max 90,Women,7,Online,1,13580,0,13580.0
2051,2025-08-29,Germany,Running,Air Zoom Alphafly,Men,8,Retail Store,1,9235,15,7849.75
2052,2024-12-31,UK,Basketball,LeBron 21,Unisex,7,Retail Store,3,14025,0,42075.0
2053,2024-12-12,UK,Lifestyle,Blazer Mid,Unisex,6,Retail Store,2,4325,20,6920.0
2054,2025-10-26,UK,Training,Free Metcon,Women,11,Retail Store,3,11015,0,33045.0
2055,2025-01-16,USA,Training,Metcon 9,Unisex,6,Online,3,6426,5,18314.1
2056,2024-02-12,Germany,Lifestyle,Blazer Mid,Women,11,Retail Store,3,8364,15,21328.2
2057,2024-03-13,UK,Basketball,LeBron 21,Women,10,Retail Store,3,9316,10,25153.2
2058,2025-07-17,USA,Basketball,Air Jordan 1,Women,7,Retail Store,2,12990,10,23382.0
2059,2024-07-12,India,Lifestyle,Blazer Mid,Unisex,8,Online,2,9268,10,16682.4
2060,2024-12-03,USA,Lifestyle,Blazer Mid,Men,7,Retail Store,2,6011,5,11420.9
2061,2024-07-04,Germany,Lifestyle,Air Max 90,Men,10,Online,1,10229,5,9717.55
2062,2025-03-14,UK,Training,Metcon 9,Men,10,Online,3,12790,0,38370.0
2063,2024-12-23,USA,Training,Metcon 9,Men,6,Retail Store,3,6584,15,16789.2
2064,2025-11-20,USA,Training,Free Metcon,Women,7,Online,3,12102,20,29044.8
2065,2025-01-26,UK,Running,React Infinity Run,Unisex,9,Retail Store,2,8383,0,16766.0
2066,2025-06-03,UK,Training,Free Metcon,Women,8,Retail Store,2,4135,5,7856.5
2067,2024-01-19,India,Lifestyle,Air Force 1,Men,7,Retail Store,3,9367,10,25290.9
2068,2024-03-03,UK,Basketball,KD 16,Women,6,Online,2,7773,20,12436.8
2069,2025-06-10,India,Basketball,KD 16,Unisex,10,Online,1,5528,15,4698.8
2070,2025-10-15,Germany,Basketball,LeBron 21,Unisex,6,Retail Store,1,9049,0,9049.0
2071,2024-03-03,UK,Training,Free Metcon,Unisex,7,Online,1,8127,10,7314.3
2072,2024-01-16,Germany,Basketball,Air Jordan 1,Unisex,10,Retail Store,2,6121,5,11629.9
2073,2024-11-06,USA,Basketball,Air Jordan 1,Women,8,Online,1,5787,5,5497.65
2074,2025-01-14,India,Basketball,LeBron 21,Women,9,Retail Store,3,13528,5,38554.8
2075,2024-08-09,Germany,Lifestyle,Blazer Mid,Unisex,10,Retail Store,3,6285,20,15084.0
2076,2024-12-03,India,Running,Air Zoom Pegasus,Men,10,Online,3,8559,5,24393.15
2077,2025-09-16,Germany,Running,Air Zoom Pegasus,Women,8,Retail Store,1,8318,0,8318.0
2078,2025-07-04,USA,Basketball,LeBron 21,Women,7,Online,2,13448,15,22861.6
2079,2025-11-26,UK,Basketball,LeBron 21,Unisex,7,Online,3,8923,10,24092.1
2080,2024-06-25,UK,Basketball,KD 16,Women,8,Online,2,10056,20,16089.6
2081,2024-02-06,UK,Basketball,LeBron 21,Men,9,Retail Store,2,12805,10,23049.0
2082,2025-04-03,Germany,Basketball,Air Jordan 1,Men,7,Retail Store,1,11810,20,9448.0
2083,2025-05-15,India,Running,Air Zoom Pegasus,Unisex,10,Retail Store,2,10064,20,16102.4
2084,2024-01-29,UK,Training,Metcon 9,Women,6,Retail Store,1,8352,0,8352.0
2085,2025-02-01,Germany,Basketball,KD 16,Women,9,Retail Store,1,9809,5,9318.55
2086,2024-02-27,Germany,Running,Air Zoom Pegasus,Men,9,Retail Store,2,12437,10,22386.6
2087,2024-11-25,India,Basketball,KD 16,Women,7,Retail Store,1,11426,5,10854.7
2088,2024-12-16,UK,Basketball,Air Jordan 1,Men,10,Online,1,11804,5,11213.8
2089,2025-02-11,UK,Training,Metcon 9,Women,7,Online,2,7033,0,14066.0
2090,2025-10-04,India,Running,React Infinity Run,Men,9,Online,2,14323,20,22916.8
2091,2025-09-28,USA,Training,Air Zoom TR,Unisex,11,Online,1,6042,0,6042.0
2092,2024-07-05,Germany,Basketball,Air Jordan 1,Unisex,7,Retail Store,2,4377,15,7440.9
2093,2025-12-11,UK,Training,Air Zoom TR,Unisex,10,Online,1,8488,15,7214.8
2094,2025-03-23,India,Basketball,LeBron 21,Men,8,Retail Store,2,6596,20,10553.6
2095,2025-01-15,UK,Lifestyle,Blazer Mid,Women,9,Online,2,13174,20,21078.4
2096,2025-01-02,Germany,Basketball,Air Jordan 1,Unisex,8,Online,3,13234,15,33746.7
2097,2025-08-05,India,Basketball,LeBron 21,Women,8,Online,3,6538,10,17652.6
2098,2024-08-23,India,Training,Air Zoom TR,Unisex,9,Online,2,5876,15,9989.2
2099,2024-12-05,Germany,Lifestyle,Air Force 1,Unisex,8,Retail Store,3,7526,5,21449.1
2100,2025-06-01,India,Basketball,KD 16,Women,8,Retail Store,3,5622,5,16022.7
2101,2025-05-19,UK,Training,Free Metcon,Unisex,6,Retail Store,1,12699,15,10794.15
2102,2025-08-05,India,Basketball,Air Jordan 1,Men,10,Online,2,7478,0,14956.0
2103,2025-12-06,USA,Running,Air Zoom Alphafly,Unisex,11,Online,2,4289,15,7291.3
2104,2025-02-28,Germany,Running,Air Zoom Pegasus,Men,8,Retail Store,3,11323,5,32270.55
2105,2024-06-07,Germany,Lifestyle,Air Force 1,Men,6,Online,3,8812,0,26436.0
2106,2024-06-06,USA,Training,Free Metcon,Unisex,10,Retail Store,1,12758,5,12120.1
2107,2024-08-02,Germany,Basketball,LeBron 21,Women,10,Online,2,5987,15,10177.9
2108,2024-03-15,Germany,Training,Free Metcon,Men,6,Online,2,11673,20,18676.8
2109,2025-03-17,India,Basketball,Air Jordan 1,Unisex,7,Online,3,10739,5,30606.15
2110,2024-09-26,India,Running,Air Zoom Pegasus,Women,9,Retail Store,2,9300,20,14880.0
2111,2025-08-20,UK,Training,Free Metcon,Women,9,Retail Store,1,5310,10,4779.0
2112,2025-01-18,India,Running,Air Zoom Pegasus,Men,8,Online,2,8257,15,14036.9
2113,2025-06-20,USA,Running,Air Zoom Alphafly,Women,11,Retail Store,3,14420,20,34608.0
2114,2025-10-04,Germany,Running,React Infinity Run,Men,9,Online,1,9905,20,7924.0
2115,2025-11-13,India,Lifestyle,Air Force 1,Men,11,Online,3,5139,20,12333.6
2116,2024-09-07,USA,Training,Air Zoom TR,Men,6,Retail Store,1,4951,20,3960.8
2117,2025-07-28,USA,Running,Air Zoom Alphafly,Men,11,Retail Store,2,7006,10,12610.8
2118,2025-02-23,India,Lifestyle,Air Max 90,Men,8,Online,3,14032,0,42096.0
2119,2025-01-03,India,Running,Air Zoom Pegasus,Men,6,Retail Store,2,13042,15,22171.4
2120,2025-01-13,UK,Running,Air Zoom Pegasus,Men,10,Retail Store,1,5191,0,5191.0
2121,2024-10-19,India,Lifestyle,Blazer Mid,Men,8,Retail Store,1,11765,5,11176.75
2122,2025-04-12,India,Basketball,LeBron 21,Men,7,Retail Store,3,4304,15,10975.2
2123,2025-07-09,India,Training,Air Zoom TR,Men,7,Online,1,14627,20,11701.6
2124,2025-07-20,Germany,Basketball,KD 16,Unisex,10,Retail Store,1,7936,0,7936.0
2125,2025-07-17,India,Lifestyle,Blazer Mid,Women,9,Retail Store,1,13873,5,13179.35
2126,2025-04-07,Germany,Training,Free Metcon,Unisex,9,Online,1,14179,20,11343.2
2127,2025-10-02,Germany,Basketball,KD 16,Men,6,Online,3,10506,20,25214.4
2128,2024-12-10,UK,Training,Air Zoom TR,Men,8,Retail Store,3,5074,0,15222.0
2129,2025-09-29,Germany,Training,Air Zoom TR,Unisex,6,Online,3,9264,5,26402.4
2130,2025-07-06,India,Running,Air Zoom Pegasus,Women,10,Online,3,10651,0,31953.0
2131,2024-03-04,India,Running,Air Zoom Alphafly,Men,7,Retail Store,3,13039,5,37161.15
2132,2024-04-29,Germany,Training,Metcon 9,Men,8,Online,2,12737,10,22926.6
2133,2024-10-04,Germany,Training,Air Zoom TR,Men,11,Online,3,14889,20,35733.6
2134,2024-05-06,India,Basketball,Air Jordan 1,Women,8,Retail Store,1,10553,15,8970.05
2135,2025-06-12,Germany,Training,Free Metcon,Women,8,Online,3,6365,20,15276.0
2136,2025-04-26,Germany,Training,Air Zoom TR,Women,11,Online,1,11920,15,10132.0
2137,2024-08-26,USA,Lifestyle,Air Max 90,Women,7,Online,1,7300,15,6205.0
2138,2024-11-15,USA,Lifestyle,Air Force 1,Men,11,Retail Store,1,7247,15,6159.95
2139,2025-11-28,Germany,Running,React Infinity Run,Unisex,10,Online,1,9996,0,9996.0
2140,2025-06-25,UK,Running,React Infinity Run,Unisex,10,Retail Store,1,9475,10,8527.5
2141,2025-11-28,India,Basketball,LeBron 21,Men,9,Online,3,11008,15,28070.4
2142,2024-03-06,Germany,Basketball,LeBron 21,Unisex,9,Retail Store,3,9642,5,27479.7
2143,2024-09-22,UK,Lifestyle,Air Max 90,Men,6,Online,2,14201,20,22721.6
2144,2024-04-19,USA,Basketball,KD 16,Women,7,Online,1,11899,20,9519.2
2145,2025-08-28,USA,Running,Air Zoom Alphafly,Unisex,7,Online,2,12766,20,20425.6
2146,2025-05-19,UK,Training,Free Metcon,Women,9,Retail Store,3,14723,10,39752.1
